year,workauthorization,country,gender,degree,college,department,major,graddate,status,employer.school,jobtitle.gradprogram,city,state.country,graddegree,useful,dateoffered,dateaccepted,jobfunction,employerindustry,numoffers
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Hearsay Social,Software Engineer,San Francisco,CA,,TartanTRAK & Online Job Lisiting Site,,,Software Engineering,technology,2
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,F13,E,Google,Software Engineer,New York,NY,,,,,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Apple,Project Manager,Cupertino,CA,,,,,Product Development/Management,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Microsoft,Software Development Engineer,Seattle,WA,,,,,Software Development,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Microsoft,Software Development Engineer,Seattle,WA,,,,,Software Development,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Spiceworks,Test Engineer,Austin,TX,,,,,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Palantir Technologies,Full Stack Engineer,San Francisco,CA,,Job Fair & Networking,41548,41579,Software Engineering,technology,9
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,,,,,Software Development,retail,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,,,,,Software Engineering,technology,NA
2014,Non-US Citizen,Malaysia,Female,BS,SCS,Computer Science,CS,S14,E,ToonChat,Product Development/Programming,Cleveland,OH,,,,,Product Development/Management,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Cisco,Software Engineer,Cary,NC,,Networking,41579,41609,Software Engineering,technology,1
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,RetailMeNot,Software Engineer,Austin,TX,,,,,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S13,E,The Efficiency Network,Software Engineer,Pittsburgh,PA,,,,,Software Engineering,technology,NA
2014,Non-US Citizen,China,Female,BS,SCS,Computer Science,CS,S14,E,Dropbox,Software Engineer,San Francisco,CA,,,,,Software Engineering,technology,NA
2014,Permanent Resident,United States,Female,BS,SCS,Computer Science,CS,S14,E,Amazon,Software Development Engineer,Seattle,WA,,,,,Software Development,retail,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,S14,E,Yahoo,Android Engineer,New York,NY,,,,,Software Engineering,technology,NA
2014,Non-US Citizen,Singapore,Female,BS,SCS,Computer Science,CS,S14,E,Google,Software Engineer,Mountain View,CA,,,,,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Female,BS,SCS,Computer Science,CS,F13,E,Medium,Software Engineer,San Francisco,CA,,,,,Software Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,F13,E,Mitsubishi Electric,Design Engineer,Pittsburgh,PA,,job fair-Pittsburgh Tech Connect,,,Engineering: Mechanical,manufacturing,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,SpaceX,Tooling Design Engineer,Los Angeles,CA,,Hired from summer internship,41487,41518,Engineering: Mechanical,manufacturing,3
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Vitech Systems Group,Associate Solutions Analyst,New York,NY,,job fair,,,Analyst Other,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Ford Motor Company,Product Development Engineer,Detroit,MI,,Job Fair,,41609,Engineering: Mechanical,manufacturing,2
2014,U.S. Citizen,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,F13,E,General Dynamics Electric Boat,Project Engineer,NA,NA,,,,,Project Engineering,engineering,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Bechtel Marine Propulsion Corp.,Crews Training Engineer,Charleston,SC,,TartanTRAK,41548,41548,Engineering: Mechanical,engineering,1
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Isuzu,Product Design Engineer,NA,NA,,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Dow Chemical,Improvement Engineer,Houston,TX,,Internship,,,Engineering Other,manufacturing,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,S14,E,US Army Corps of Engineers,Environmental Research Associate,Boston,MA,,networking,41730,41760,Research,engineering,2
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Worthington Cylinders,Manufacturing Engineer ,Lancaster,OH,,Networking,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Fidelity Flight Simulation (F2SI),,Pittsburgh,PA,,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Northrop Grumman Corporation,Mechanical Engineer,Baltimore,MD,,Hired from summer internship,41487,Nov- 2-13,Engineering: Mechanical,manufacturing,1
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Schlumberger,Unknown,NA,TX,,,,,Engineering: Field Engineering,energy,NA
2014,U.S. Citizen,United States,Male,NA,CIT,Mechanical Engineering,MEG,S14,E,Gerresheimer,Specifications Engineer,Pittsburgh,PA,,,,,,,NA
2014,Permanent Resident,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Abbvie,Operations Development,Chicago,IL,,Networking,,,Operations,pharmaceuticals,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,S14,E,Turner Construction,Engineering Income,Dallas,TX,,Networking,,,Design/Construction Engineering,engineering,1
2014,U.S. Citizen,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,S14,E,Alcoa,Management Consulting and Strategy Analyst,Pittsburgh,PA,,Job Fair,41334,41365,Consulting Management/Strategy,manufacturing,1
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Accenture,Consultant,New York,NY,,TartanTRAK & Hired from summer internship,41548,41579,Consulting: Management/Strategy,consulting,3
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Aspen Technology,Assoicate Engineer,Melrose,MA,,Networking,,,Engineering,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,RockPaperRobot,Product Engineer,New York,NY,,,,,,,NA
2014,Non-US Citizen,Canada,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,KPMG,Consultant,NA,Hong Kong,,On-line Job listing Site,41671,41671,Consulting: Management/Strategy,consulting,2
2014,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S14,E,Ambri,Engineering Technician,Cambridge,MA,,,,,Engineering: Materials,energy,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,ExxonMobil,Supply Logistics Coordinator,Arlington,VA,,TartanTRAK,,,Engineering Other,energy,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Ford Motor Company,FCG ,Dearborn,MI,,"TartanTRAK, Networking & Job Fairs",,,Engineering: Mechanical,manufacturing,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Trilliam Tech/Chrysler,Power Train Engineer,Detroit,MI,,TartanTRAK,41699,41699,Engineering: Mechanical,manufacturing,2
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Unilife,Product Development Engineer,New York,PA,,TartanTRAK,41609,41640,Engineering: Mechanical,pharmaceuticals,1
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Nalco,Sales Engineer Intern,Windsor Locks,CT,,,,,Engineering Other,energy,1
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,F13,E,Blade Diagnostics,,Pittsburgh,PA,,,,,Engineering: Mechanical,engineering,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Accenture,Systems Integration Analyst,Washington DC,NA,,TartanTRAK,,,Analyst Other,consulting,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Aspen Technology,,NA,NA,,,,,,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,F13,E,M.C. Dean,Design Engineer,Harrisburg,PA,,,,,Engineering: Mechanical,engineering,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,General Motors,Chassis Engineering Development Engineer ,Milford,MI,,,,,Engineering: Mechanical,manufacturing,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S14,E,ICF International,Research Assistant,Washington,DC,,,,,Engineering: Materials,consulting,1
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Roadrunner Recycling,Front End Developer,Pittsburgh,PA,,Networking & Career Consultant,,,Design: Interaction/User Interface/UX Design ,engineering,1
2014,Permanent Resident,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,S14,E,Clark Construction,Office Engineer,NA,NA,,,,,Engineering Other,engineering,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,S14,E,Rusk Renovations Inc.,Assistant Estimator,New York,NY,,TartanTRAK,,,Design/Construction Engineering,engineering,1
2014,U.S. Citizen,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,S14,E,IBM,Consultant,New York,NY,,Networking,41730,41760,Consulting Management/Strategy,consulting,5
2014,U.S. Citizen,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,F13,E,Crown Castle,Tower Structural Analyst,NA,NA,,,,,Architectural Engineering,engineering,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Steel Dynamics,Rolling Mill Process Engineer,Pittsboro,IN,,,,,Engineering: Mechanical,manufacturing,NA
2014,Non-US Citizen,India,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Ernst & Young,Staff,New York,NY,,Networking,41548,41579,Management: Human Resources,consulting,NA
2014,Non-US Citizen,India,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,SVTronics,Manufacturing and Design Engineer ,Dallas,TX,,Networking & Career Consultant,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,FS-Elliott,Project Engineer,Pittsburgh,PA,,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Boeing,Customer Support Engineer,Long Beach,CA,,Networking,,,Engineering: Project Engineering,manufacturing,1
2014,U.S. Citizen,United States,Male,BS,CIT,Civil & Environmental Engineering,CIV,F13,E,Anheuser-Busch InBev,Group Manager,NA,NA,,Networking,41518,41548,Engineering Other,consumer products,1
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,System One Holdings,Qualification Engineer,Pittsburgh,PA,,,,,,,NA
2014,Non-US Citizen,India,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Diamon Fusion International,Field Support Specialist ,Philadelphia,PA,,TartanTRAK,,,Management: Project Management,manufacturing,1
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,ExxonMobil,Analyst,Houston,TX,MS,internship,,,Analyst Other,energy,NA
2014,Non-US Citizen,India,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,BlackRock,Analyst,New York,NY,,Networking & TartanTRAK,41548,41579,Finance: Financial Analysis,financial services,4
2014,U.S. Citizen,Other,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Deutsche Bank,Corporate Finance Analyst,New York,NY,,Internship,,,Finance: Financial Analysis,financial services,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Pacific Gas & Electric,Gas Operations Engineering Rotation,NA,CA,,networking,,,Engineering Other,energy,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,4moms,Mechanical Engineer,Pittsburgh,PA,,summer internship,,,Engineering: Mechanical,consumer products,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,E,Jacobs Telecommunications,Jr. Construction Manager,King of Prussia,PA,,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,ExxonMobil,Contact Engineer,Houston,TX,,Job Fair,,,Engineering Other,energy,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Goldman Sachs,Technical Analyst,New York,NY,,,,,Engineering: Electrical/Computer,financial services,NA
2014,Non-US Citizen,Malaysia,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Sime Darby,Executive,NA,Malaysia,,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Schlumberger,Field Engineer,Conway,AR,,networking,,,Field Engineering,engineering,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Merck,Associate Engineer,Hoboken,NJ,,Online Job Listing Site,41671,41699,Engineering,pharmaceuticals,4
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,Epic Systems,,Madison,WI,,,,,,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,E,ExxonMobil,Technial Sales,Vienna,VA,,Job Fair,,,Business Development/Sales,energy,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,F13,E,Procter & Gamble,"Mechanical Engineer, Packaging Development Division",Cincinnati,OH,,summer internship,,,Engineering: Mechanical,consumer products,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Bose Corporation,Automotive Systems Engineer I,Stow,MA,,Networking,41712,41743,Engineering: Electrical/Computer,manufacturing,2
2014,Non-US Citizen,Turkey,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,NVIDIA,Tegra Systems Software Intern ,Santa Clara,CA,,Job Fair,,,Engineering: Electrical/Computer,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Rockwell Automation,Embedded Software Engineer,Cleveland,OH,,Job Fair,,,Engineering: Electrical/Computer,manufacturing,1
2014,Non-US Citizen,India,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Facebook,Software Engineer,San Francisco,CA,,Tartantrak,,,Engineering: Electrical/Computer,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S15,E,LinkedIn,Software Engineer,San Francisco,CA,,TartanTrack,,,Engineering: Electrical/Computer,marketing/communications,3
2014,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S14,E,Veterans Affairs Pittsburgh Healthcare System,System Engineer / Data Analyst,Pittsburgh,PA,,Hired from internship,,,Engineering: Materials,healthcare,3
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S15,E,Amazon,Software Engineer,Tampa,FL,,Job Fair,,,Engineering: Electrical/Computer,retail,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,F13,E,Bracket Computing,Front-End Web Developer,Sunnyvale,CA,,,,,Engineering: Electrical/Computer,technology,4
2014,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S14,E,Accenture,Business & Systems Integration Analyst,Pittsburgh,PA,,TartanTRAK,,,Engineering: Materials,consulting,1
2014,Non-US Citizen,India,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Cisco,Software Development Engineer,San Francisco,CA,,,,,Engineering: Electrical/Computer,technology,NA
2014,Non-US Citizen,India,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Microsoft,Hardware Intern,Seattle,WA,,Job Fair,,,Engineering: Electrical/Computer,technology,NA
2014,Non-US Citizen,Other,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Nike,Mobile Engineer,Beaverton,OR,,TartanTRAK,41592,41609,Engineering: Electrical/Computer,consumer products,2
2014,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S14,E,U.S. Navy,Research Scientist,Washington,DC,,Networking,,,Engineering: Research & Development,education,1
2014,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S14,E,Timken Steel,Steel Business Associate-Sales Engineer,Canton,OH,,Job Fair,,,Engineering: Materials,manufacturing,1
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,GameChanger,Software Engineer,New York,NY,,TartanTRAK,41343,41357,Engineering: Electrical/Computer,arts & entertainment,8
2014,U.S. Citizen,Taiwan,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Apple,Rotational Software Engineer,Cupertino,CA,,,,,Engineering: Electrical/Computer,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Uber,Software Engineer,San Francisco,CA,,Networking,,,Engineering: Electrical/Computer,transportation,4
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Amazon,Software Development Engineer,Seattle,WA,,TartanTRAK,,,Engineering: Electrical/Computer,retail,2
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S15,E,Intel,CAD Research Intern,Hillsboro,OR,,"Netowrking, Hired from intership",,,Research and Development,technology,1
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Philips North America Color Kinetics,Application Engineer,Boston,MA,,Networking,,,Engineering: Electrical/Computer,manufacturing,2
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,F13,E,Electronics and Telecommunications Research Institute,Researcher,Daejeon,South Korea,,,,,Engineering: Research and Development,manufacturing,NA
2014,Non-US Citizen,Korea,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Goldman Sachs,Technology Analyst,New York,NY,,TartanTRAK,,,Engineering: Electrical/Computer,financial services,3
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Cisco,Member of Technical Staff,San Francisco,CA,,,,,Engineering: Electrical/Computer,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,F13,E,NVIDIA,Hardware Intern,Santa Clara,CA,,,,,Engineering: Electrical/Computer,technology,NA
2014,Permanent Resident,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,US Patent and Trade Office,Patent Examiner,Arlington,VA,,On-line Job site,,,Engineering: Quality Control,education,NA
2014,Non-US Citizen,India,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Cheiron,Software Engineer,McLean,VA,,TartanTRAK,,,Engineering: Electrical/Computer,consulting,1
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S15,E,Amazon,Software Development Engineer,Seattle,WA,,Job Fair,,,Engineering: Electrical/Computer,retail,2
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Crunchyroll,Intern,San Francisco,CA,,,,,Engineering: Electrical/Computer,arts & entertainment,NA
2014,Permanent Resident,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Comprehend Systems,Software Engineer,Redwood City,CA,,Job Fair,,,Engineering: Electrical/Computer,technology,3
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Bentley Systems,Software Developer,Pittsburgh,PA,,Hired from Internship,,,Engineering: Electrical/Computer,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Google,Software Engineer,Pittsburgh,PA,,,,,Engineering: Electrical/Computer,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,SpaceX,Avionics Integration Engineer,Hermosa Beach,CA,,,,,Engineering: Electrical/Computer,transportation,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S14,E,Schlumberger,Field Engineer,Cheyenne,WY,,Job Fair,,,Engineering: Field Engineering,energy,1
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,TransMarket Group,Core Software Developer,Chicago,IL,,On line application,41501,41501,Engineering: Electrical/Computer,financial services,1
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Cisco,Software Engineer,San Francisco,CA,,TartanTRAK,,,Engineering: Electrical/Computer,technology,2
2014,Non-US Citizen,India,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Merrill Lynch,Software Engineer,New York,NY,,TartanTRAK,,,Engineering: Electrical/Computer,financial services,2
2014,Permanent Resident,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Samsung,Intern,New York,NY,,,,,Engineering: Electrical/Computer,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Palantir Technologies,Infrastructure Quality Engineer,Palo Alto,CA,,Hired from summer internship,,,Engineering: Electrical/Computer,technology,1
2014,Non-US Citizen,India,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Google,Software Engineer,Mountain View,CA,,Job Fair,,,Engineering: Electrical/Computer,technology,3
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,F13,E,Mine Safety Appliances,Staff Engineer,Cranberry Township,PA,,,,,Engineering: Electrical/Computer,manufacturing,NA
2014,Non-US Citizen,Korea,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,NCSOFT,Associate web platform developer ,Pangyo,South Korea,,,,,Engineering: Electrical/Computer,arts & entertainment,NA
2014,Non-US Citizen,India,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Amazon,Software Devlopment Engineer,Seattle,WA,,Hired from Internship,,,Engineering: Electrical/Computer,retail,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Palantir Technologies,User Experience Software Engineer,Palo Alto,CA,,Hired from Internship,,,Engineering: Electrical/Computer,technology,1
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,MyLikes,Software Engineer,San Francisco,CA,,Networking,,,Engineering: Electrical/Computer,technology,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Qualcomm,Display Software Engineer,Boston,MA,,TartanTRAK,,,Engineering: Electrical/Computer,technology,3
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,SAP,Associate Support Engineer,Philadelphia,PA,,TartanTRAK,,,Engineering: Electrical/Computer,technology,1
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Etsy,Software Engineer,New York,NY,,TartanTRAK,,,Engineering: Electrical/Computer,retail,2
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Hubspot,Intern,Cambridge,MA,,,,,Engineering: Electrical/Computer,technology,NA
2014,Non-US Citizen,China,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Comprehend Systems,Software Engineer,Redwood City,CA,,Job Fair,,,Engineering: Electrical/Computer,technology,1
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S14,E,Google,Software Engineer,New York,NY,,Hired from internship,,,Engineering: Electrical/Computer,technology,2
2014,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S14,E,GKN Hoeganaes,Research Engineer ,Cinnaminson,NJ,,Networking,,,Research,manufacturing,2
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,G,Carnegie Mellon University,Mechanical Engineering,Pittsburgh,PA,MS,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,G,USC,Health Profession,Los Angeles,CA,MD,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S14,M,U.S. Navy,Ensign/Naval Reactors Engineer,NA,NA,,,,,Engineering Other,government,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S14,M,U.S. Navy,,Pensacola,FL,,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,F13,M,U.S. Navy,Ensign,Pensacola,FL,,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S13,E,General Motors,Engineer,Austin,TX,,,,,Engineering: Electrical/Computer,manufacturing,NA
2014,U.S. Citizen,United States,Male,BS,Dietrich,SHS,DECSCI,S14,E,Consumer Financial Protection Bureau,Research Assistant,Washington,DC,,,,,,,NA
2014,U.S. Citizen,United States,Male,BS,MCS,SHS,CMY,S14,E,URJ 6 Points Sports Academy Summer Camp,Assistant Director,Newton,MA,,,,,Social Services: Other,education,NA
2014,U.S. Citizen,United States,Male,BS,MCS,SHS,BSCPSY,S14,V,Americorps,,NA,NA,,,,,,,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Architecture,ARC,S14,E,"Skidmore, Owings and Merrill",Junior Architect ,New York,NY,,Hired from summer Internship,,,Architecture,architecture,2
2014,U.S. Citizen,United States,Male,BFA,CFA,Design,INDDES,S14,E,NewDealDesign,Industrial Design Intern,San Francisco,CA,,,,,,,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Design,INDDES,S14,E,MakerBot,User Experience Designer,Brooklyn,NY,,,,,,,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Design,INDDES,S14,E,Facebook,Product Designer,Menlo Park,CA,,,,,,technology,NA
2014,Non-US Citizen,Korea,Male,BFA,CFA,Architecture,ARC,S14,E,Rafael Vinoly Architects,Junior Architect ,New York,NY,,Networking,5/1/14,5/1/14,Architecture,architecture,2
2014,U.S. Citizen,United States,Male,BFA,CFA,Design,INDDES,S14,E,SapientNitro,Experience Designer,New York,NY,,,,,,architecture,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Art,ART,S14,E,Nikolai Rose,,New York,NY,,,,,,,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Drama,Theatre Studies,S14,E,Universal Pictures,Intern,Los Angeles,CA,,,,,,arts & entertainment,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Design,INDDES,S14,E,IBM,Senior Industrial Designer,Austin,TX,,,,,,consulting,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Architecture,ARC,S14,E,"Skidmore, Owings and Merrill",Junior Architect ,New York,NY,,,,,,architecture,NA
2014,Non-US Citizen,United States,Male,BFA,CFA,Architecture,ARC,F13,E,"INTEC Group, Inc.",Intern Architect,NA,NA,,,,,,architecture,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Design,INDDES,S14,E,BrightLine,UX/ UI Design Intern,Pittsburgh,PA,,,,,,,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Drama,PTM - Prod. And Stage Man.,S14,E,Princes Cruises,Crew ,NA,NA,,,,,Crew,arts & entertainment,NA
2014,U.S. Citizen,United States,Male,BFA,CFA,Music,Voice,S14,E,Pittsburgh Opera,Member of Chorus,Pittsburgh,PA,,,,,,,NA
